feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
s__Phocaeicola_sp002161765	Run	R2-Hiseq	1.91348958086162	0.367551459670423	93	67	1.25854521446726e-06	0.000117988613856306
s__Phocaeicola_sp900552645	Run	R2-Hiseq	1.94936938211185	0.389194699093919	93	75	2.75516221192504e-06	0.000229596850993753
s__Prevotella_sp000479005	Run	R2-Hiseq	1.86015104055298	0.370735302981168	93	60	2.66458665571456e-06	0.000229596850993753
s__Phocaeicola_sp900066445	Run	R2-Hiseq	2.35130999858292	0.490316942251375	93	67	6.50206693591797e-06	0.000513321073888261
s__Parabacteroides_B_pacaensis	Run	R2-Hiseq	1.22556643231311	0.263181814934337	93	75	1.11707083609201e-05	0.000761639206426371
s__Prevotella_sp013166515	Category	PL	-0.298759683899613	0.0637706451451504	93	93	1.05330326697216e-05	0.000761639206426371
s__RC9_sp900544195	Run	R3-Nextseq	0.990853491834813	0.212588770235611	93	83	1.09906893680104e-05	0.000761639206426371
s__Bacteroides_sp900066265	Category	PL	-0.406954291478117	0.0890031400795563	93	93	1.62530405417291e-05	0.00101991972805312
s__Hungatella_sp005845265	Category	PL	2.67072463694419	0.584254897043256	93	89	1.63187156488499e-05	0.00101991972805312
s__CAG_485_sp002491945	Run	R2-Hiseq	2.03490224571291	0.448544324348	93	70	1.80573201230603e-05	0.00108343920738362
s__F23_B02_sp004557075	Run	R2-Hiseq	2.19844194639462	0.48755015060004	93	71	2.00248128805606e-05	0.00115527766618619
s__Phocaeicola_sp900544075	Run	R2-Hiseq	1.9307515435244	0.429383311280258	93	75	2.09032853613501e-05	0.00116129363118612
s__Bacteroides_finegoldii	Category	PL	-0.673171636109109	0.152616812059915	93	93	2.99831066660769e-05	0.00160623785711126
s__DUMB01_sp012840085	Run	R2-Hiseq	1.77365641953969	0.40567270481781	93	79	3.32775439900936e-05	0.00172125227534967
s__QAMI01_sp900551915	Run	R2-Hiseq	2.11776643872514	0.489610708767413	93	66	3.96726317190447e-05	0.00191964347027636
s__UMGS687_sp900545735	Run	R2-Hiseq	2.19922423711985	0.508005335788194	93	64	3.94324033370678e-05	0.00191964347027636
s__Lachnoclostridium_B_sp900066765	Category	PL	2.87222838213753	0.669237414457263	93	67	4.67182836524259e-05	0.00218649681779324
s__Prevotella_sp900553965	Run	R2-Hiseq	1.94203503869303	0.45408144743309	93	68	4.81029299914513e-05	0.00218649681779324
s__Lawsonibacter_sp900066645	Category	PL	-0.602820541896481	0.141608534949006	93	93	5.31509802354722e-05	0.00234489618685907
s__Phocaeicola_sp900551445	Run	R2-Hiseq	1.61283274571713	0.38196484553305	93	63	5.93244441253734e-05	0.00254247617680171
s__Bacteroides_congonensis	Category	PL	-0.322477522839402	0.0766098239593044	93	93	6.32981672781677e-05	0.00263742363659032
s__RC9_sp900546445	Run	R2-Hiseq	1.9339506525071	0.461693095615139	93	66	6.70280205283956e-05	0.00271735218358361
s__Prevotella_sp900315765	Run	R2-Hiseq	1.56991926384955	0.380496949060503	93	54	8.44632034472293e-05	0.00333407382028537
s__Flavobacterium_fluvii	Run	R2-Hiseq	1.7939177517928	0.438868986429658	93	58	9.67629447059288e-05	0.0037216517194588
s__Prevotella_sp003932845	Run	R3-Nextseq	1.57350234805358	0.386862836126728	93	69	0.0001025416171576	0.00384531064340998
s__Proteiniphilum_acetatigenes	Run	R2-Hiseq	1.54452117904764	0.380468787866521	93	62	0.000105763110728583	0.00386938209982621
s__Paramuribaculum_sp001689565	Category	PL	-1.03918882141016	0.257161379622389	93	71	0.000116312234788911	0.00415400838531826
s__Dysosmobacter_welbionis	Category	PL	-0.732940014750084	0.181692187415558	93	93	0.000119479761033931	0.00416789864071851
s__Blautia_A_sp900551075	Run	R2-Hiseq	1.96062955310717	0.4874455898122	93	68	0.00012392539463238	0.00422472936246749
s__Bacteroides_sp900557355	Category	PL	-0.392784219678637	0.099009948344855	93	93	0.000151318121232112	0.00504393737440372
s__Coprobacter_fastidiosus	Run	R3-Nextseq	1.44715631536819	0.367978842402222	93	83	0.000165998926129909	0.00535495995493131
s__Lachnoclostridium_A_sp002160755	Run	R2-Hiseq	1.27633875422785	0.32485799862149	93	64	0.000171358718557802	0.00535495995493131
s__UBA11471_sp900547555	Run	R2-Hiseq	1.35358058202807	0.344385039160202	93	68	0.000168578256127196	0.00535495995493131
s__Bacteroides_caccae	Category	PL	-0.293463234806408	0.0751538014567592	93	93	0.000188393602673086	0.00576715110223732
s__Bacteroides_faecis	Category	PL	-0.254481886721793	0.0663275114809874	93	93	0.00023882816999786	0.0059707042499465
s__Bacteroides_sp900556625	Category	PL	-0.240885337171964	0.0624633680123776	93	93	0.000223148763011527	0.0059707042499465
s__Bacteroides_sp900755095	Category	PL	-0.469026830510399	0.121368342759413	93	93	0.000216890928013843	0.0059707042499465
s__Bacteroides_thetaiotaomicron	Category	PL	-0.282218073163642	0.0735549173862798	93	93	0.000238756609417636	0.0059707042499465
s__CAG_81_sp900066535	Run	R2-Hiseq	1.27252290175864	0.328841221232543	93	70	0.000211332064109181	0.0059707042499465
s__Flavonifractor_sp002159265	Run	R2-Hiseq	1.98385916904522	0.517245009083088	93	76	0.000235630293066319	0.0059707042499465
s__Gemmiger_A_sp002160955	Run	R2-Hiseq	2.1108557000618	0.545642027918772	93	58	0.000208107785535946	0.0059707042499465
s__Negativibacillus_sp900547455	Run	R3-Nextseq	-0.990261820336612	0.256917453465136	93	86	0.000218700502798145	0.0059707042499465
s__Parabacteroides_sp900541965	Run	R3-Nextseq	1.48336009522335	0.386380180898047	93	76	0.000230693076133696	0.0059707042499465
s__Prevotella_sp002439605	Run	R2-Hiseq	1.44255079338477	0.37300130197898	93	77	0.000209279952365323	0.0059707042499465
s__Prevotella_sp900316015	Category	PL	-0.316972048080051	0.0823650456699053	93	93	0.000229375365187372	0.0059707042499465
s__Blautia_A_schinkii_A	Run	R2-Hiseq	1.48105524722328	0.38863708600806	93	73	0.000257193714988799	0.00632443561447867
s__Prevotella_hominis	Run	R3-Nextseq	3.20658224535326	0.396916944543275	93	64	0.000272492020939567	0.00659254889369919
s__Parabacteroides_bouchesdurhonensis	Category	PL	-0.466192936715302	0.123217325013948	93	90	0.000287015030189993	0.00683369119499983
s__Eubacterium_G_sp900556905	Category	PL	-0.236566780693453	0.0636199594362708	93	93	0.00035850557504418	0.00832070908969214
s__Negativibacillus_massiliensis	Run	R2-Hiseq	1.88501982024528	0.507458402652712	93	62	0.000360564060553326	0.00832070908969214
s__CAG_269_sp900556945	Run	R2-Hiseq	1.32274099558341	0.360137225374539	93	64	0.000413061456589359	0.00938776037703089
s__Eubacterium_G_sp900548465	Category	PL	-0.283112492857407	0.0771480308151422	93	93	0.000422814225444198	0.00946599012188503
s__UBA11358_sp903872345	Run	R2-Hiseq	1.41444206370431	0.390480298076316	93	70	0.00048901276910738	0.0107870463773687
s__Christensenella_minuta	Category	PL	1.01200600924976	0.281241666875618	93	76	0.000536445981236859	0.011661869157323
s__Bacteroides_sp003865075	Run	R2-Hiseq	0.344994225351227	0.0967896979225564	93	93	0.000591571647455477	0.0126765353026174
s__UBA1234_sp900753135	Run	R2-Hiseq	1.7224248847097	0.483950884317989	93	70	0.000602409658432341	0.0127269646147678
s__Bacteroides_sp003463205	Category	PL	-0.74870788672265	0.210877942563796	93	93	0.000629719480567339	0.013032260929863
s__Bacteroides_sp900765785	Category	PL	-0.241444219084493	0.0680460200010412	93	93	0.000634236698586667	0.013032260929863
s__UMGS1387_sp900551295	Run	R2-Hiseq	1.50715530811295	0.425655354546401	93	62	0.000644901680785092	0.0130723313672654
s__Turicibacter_sp002311155	Run	R2-Hiseq	-1.16517119573442	0.331270629460012	93	92	0.000696900704302936	0.0139380140860587
s__CAG_81_sp900541255	Run	R2-Hiseq	1.36313913227275	0.387979955091924	93	71	0.000707836486622733	0.0139704569728171
s__Bacteroides_ovatus	Category	PL	-0.99463632325575	0.284842255304056	93	93	0.000763369769929052	0.0141364772209084
s__Bacteroides_sp902362375	Category	PL	-0.573553301605385	0.163573445954563	93	93	0.000727948707177113	0.0141364772209084
s__CAG_617_sp000438115	Run	R2-Hiseq	1.28557600155712	0.368396199936903	93	72	0.000758039559592107	0.0141364772209084
s__Halodesulfovibrio_sp009914765	Run	R2-Hiseq	1.74517788910435	0.499514236472607	93	67	0.000750197821121164	0.0141364772209084
s__RC9_sp002298075	Category	PL	-0.635676091436845	0.1819553519436	93	72	0.000759134781272106	0.0141364772209084
s__CAG_170_sp900556635	Run	R2-Hiseq	1.79943467659428	0.517439979318283	93	74	0.00079419510459682	0.0144681069091487
s__CAG_56_sp900752065	Category	PL	1.04455767843261	0.301028512651661	93	77	0.000819859391518426	0.0144681069091487
s__Extibacter_muris	Run	R2-Hiseq	1.19832896044111	0.345363338542946	93	73	0.00081871522111293	0.0144681069091487
s__Phil12_sp002633275	Category	PL	-0.188083849028852	0.0541171056610741	93	93	0.000805333424691501	0.0144681069091487
s__UBA3263_sp001689615	Run	R2-Hiseq	1.49007265575285	0.431696718355478	93	69	0.000858761367114667	0.0149783959380465
s__Muricomes_contortus_B	Category	PL	-0.446284989198963	0.130942683474292	93	93	0.00100136393041811	0.0170687033593996
s__Prevotella_sp003932845	Run	R2-Hiseq	1.66747695133873	0.48955266781754	93	69	0.00099066549880899	0.0170687033593996
s__Phocaeicola_paurosaccharolyticus	Run	R2-Hiseq	1.13438567628224	0.335253536457055	93	79	0.00106770393466393	0.0179950101347853
s__HGM11788_sp900760465	Category	PL	-0.48460067801719	0.1441886454172	93	90	0.00116564422686393	0.0194274037810655
s__Negativibacillus_massiliensis	Category	PL	1.11631772951229	0.339041371952596	93	62	0.00144733125508655	0.0238571086003278
s__UBA5508_sp002409745	Run	R2-Hiseq	0.998161323878405	0.304465147924133	93	79	0.00149059790688661	0.0243032267427165
s__Blautia_sp900555025	Run	R2-Hiseq	1.71864357611255	0.525150742704378	93	57	0.00152706818126858	0.0243681092755625
s__Marvinbryantia_sp900066075	Category	PL	-1.14518137509809	0.349405675453768	93	61	0.00151780812127533	0.0243681092755625
s__Enterocloster_sp900549235	Run	R2-Hiseq	1.14852877878754	0.354098559048488	93	72	0.00168276389627738	0.0265699562570113
s__Prevotella_sp900554545	Run	R2-Hiseq	1.66726213746759	0.517315709347185	93	60	0.0017812867026458	0.0275456706594711
s__Pygmaiobacter_sp014287275	Category	PL	-0.792782387142687	0.245652021527286	93	90	0.00177496476371121	0.0275456706594711
s__Butyricimonas_faecihominis	Run	R2-Hiseq	1.25213527406221	0.390093251454555	93	76	0.00186075694581643	0.0284809736604556
s__Streptomyces_tendae	Run	R2-Hiseq	0.600011480516886	0.187203016266379	93	93	0.00189324109932683	0.0286854712019216
s__Gabonibacter_massiliensis	Category	PL	-0.751575154876348	0.235237461777047	93	72	0.00196278484624653	0.0294417726936979
s__UBA1390_sp002305315	Run	R3-Nextseq	-0.782066461609938	0.245390808529155	93	49	0.00198346523570022	0.0294574044905973
s__Parabacteroides_acidifaciens	Run	R2-Hiseq	1.10011410491737	0.345665573417675	93	81	0.00202978993726908	0.0298498520186629
s__Muribaculum_arabinoxylanisolvens	Run	R2-Hiseq	1.06236435444082	0.336987280883553	93	75	0.00221989463534637	0.0323285626506752
s__Bacteroides_graminisolvens	Run	R3-Nextseq	1.2771797853101	0.239025253760159	93	83	0.00226098111200816	0.0326103045001177
s__Dysgonomonas_mossii	Run	R3-Nextseq	2.48413469279922	0.457464774132338	93	70	0.00231871091956263	0.0331244417080376
s__Bacteroides_pyogenes	Category	PL	-0.286068054764514	0.0914459930624241	93	93	0.00240850174195083	0.0340825718200589
s__Bacteroides_graminisolvens	Run	R2-Hiseq	0.805205315452158	0.259555830618315	93	83	0.00257390317971441	0.0360827548558095
s__Dysosmobacter_sp001916835	Category	PL	1.09109575028381	0.352067446881661	93	84	0.00263218615996537	0.0365581411106301
s__Parabacteroides_sp900548175	Run	R2-Hiseq	0.393505066078017	0.127425176406094	93	93	0.00270550470215323	0.0372317160846774
s__Fusobacterium_A_sp900764925	Run	R3-Nextseq	3.38503060183321	0.576120434313131	93	70	0.00276174259719331	0.0376601263253633
s__Tolumonas_sp008015085	Run	R2-Hiseq	0.454367722572721	0.147716890532986	93	93	0.00280735028917414	0.0379371660699209
s__UBA7160_sp004557975	Run	R2-Hiseq	1.59068119115077	0.517717996538778	93	62	0.00284723101535484	0.0381325582413595
s__Dysosmobacter_sp014297375	Category	PL	-0.906283923090926	0.295681114908574	93	85	0.00291674260037045	0.0387178221288113
s__Alistipes_sp902363575	Category	PL	-0.552489027213322	0.180832808738575	93	86	0.00300368967751224	0.0395222325988453
s__Bacteroides_sp900555635	Category	PL	-0.157865007669426	0.0518614396400033	93	93	0.00310690005466515	0.0405247833217193
s__Clostridium_AP_sp000509125	Category	PL	0.969906384699228	0.319713787473749	93	74	0.00320421210143675	0.0409688662598156
s__Faecalimonas_sp900556835	Category	PL	-0.305589700939956	0.100797776960896	93	93	0.00322288414577216	0.0409688662598156
s__Paramuribaculum_sp900759835	Run	R2-Hiseq	1.14408412843624	0.377548466977402	93	68	0.00320932389904367	0.0409688662598156
s__Blautia_hominis	Run	R2-Hiseq	0.97805240579774	0.323680657368365	93	78	0.00330373678074483	0.0412967097593104
s__Succinivibrio_hippei_A	Category	PL	-0.98786393126719	0.326677838570908	93	78	0.00329928247845765	0.0412967097593104
s__Enterocloster_asparagiformis	Run	R2-Hiseq	1.35427350338194	0.449052138065362	93	69	0.00336372832278353	0.0416991114394653
s__Lawsonibacter_sp002160305	Run	R2-Hiseq	1.47299435424491	0.490726053469999	93	79	0.00349553923980599	0.0429779414730244
s__Prevotella_brunnea	Category	PL	-0.602189726801433	0.201147003549576	93	81	0.00360686910423162	0.043631481099576
s__Pseudoflavonifractor_capillosus	Run	R2-Hiseq	1.28237445914933	0.428634815561384	93	63	0.00360155255830693	0.043631481099576
s__QAMI01_sp900551915	Run	R3-Nextseq	2.05012435566543	0.446954361595993	93	66	0.0036363283827379	0.0436359405928548
s__Bacteroides_sp900766195	Run	R3-Nextseq	0.309220631166347	0.103881148911836	93	93	0.003752536883546	0.0439674481539727
s__Dysgonomonas_sp001261735	Run	R2-Hiseq	0.974502299170673	0.327409875951208	93	85	0.0037588422596446	0.0439674481539727
s__UBA1232_sp900544815	Category	PL	-0.461090614705905	0.154839246123753	93	90	0.00378120054124166	0.0439674481539727
s__UMGS687_sp900545735	Run	R3-Nextseq	2.95796123980967	0.588091885585689	93	64	0.00376410149881388	0.0439674481539727
s__Bacteroides_fragilis	Category	PL	-0.120372236529313	0.0405266354264901	93	93	0.00386774946835849	0.0446278784810594
s__Prevotella_sp002933775	Category	PL	-0.766188073170847	0.258579907948935	93	64	0.00394971855249867	0.0452257849522748
s__Limosilactobacillus_fermentum_A	Category	PL	-0.332315513171621	0.112334982487479	93	92	0.0040059533248354	0.0455221968731295
s__DUMB01_sp012840085	Category	PL	-0.813890991457257	0.276359861565267	93	79	0.00417112424184942	0.0470427546073243
s__Anaerobutyricum_sp900554965	Category	PL	-0.21702095105557	0.074058533049601	93	93	0.00434649930283855	0.0483093305990308
s__Prevotella_sp900315765	Category	PL	0.746352443677723	0.254707279567589	93	54	0.00434783975391277	0.0483093305990308
s__Paraprevotella_sp003477995	Category	PL	-0.249787365521355	0.0855338956412033	93	93	0.00447564035845196	0.0493636804241025
s__Marinilabilia_salmonicolor	Run	R2-Hiseq	1.37016462064271	0.4722368460486	93	70	0.00471056747751743	0.0515755563231835
s__Prevotella_sp900765465	Run	R3-Nextseq	-0.674477814199688	0.150869333084112	93	93	0.00492930650453902	0.053579418527598
s__Dorea_formicigenerans	Run	R2-Hiseq	1.47096961781056	0.512638300165799	93	68	0.00514922389105107	0.0547490846456512
s__H1_sp001653155	Category	PL	-0.563686897341841	0.196428229779688	93	66	0.00518291334645498	0.0547490846456512
s__Marvinbryantia_sp900066075	Run	R2-Hiseq	1.50302805407259	0.523379264948138	93	61	0.00513959571817309	0.0547490846456512
s__Proteiniphilum_acetatigenes	Run	R3-Nextseq	1.74793201082038	0.391454039565084	93	62	0.0051129446728532	0.0547490846456512
s__Barnesiella_sp002159975	Run	R2-Hiseq	0.503937149284418	0.175980925804582	93	91	0.00522326545372843	0.0547894977663821
s__Phocaeicola_sp900066445	Run	R3-Nextseq	1.55273142497126	0.388822651749915	93	67	0.0056526757230405	0.0584759557555913
s__Ruminococcus_E_bromii_B	Run	R2-Hiseq	1.59816722011215	0.562884257253315	93	74	0.00562166766445525	0.0584759557555913
s__Eubacterium_G_sp900548465	Run	R2-Hiseq	-0.325190423951408	0.115709012017497	93	93	0.00613203118942561	0.0630003204393042
s__OM05_12_sp900760755	Run	R2-Hiseq	0.969329863711871	0.34567981243801	93	77	0.0062287784482128	0.0635589637572734
s__Agathobaculum_sp900291975	Run	R3-Nextseq	-0.874950938388603	0.220850647652761	93	91	0.00636923370568398	0.0638810786694759
s__Bacteroides_sp014385165	Run	R3-Nextseq	-0.546987374047444	0.126387332191089	93	93	0.00638810786694759	0.0638810786694759
s__Phocaeicola_sp900544075	Run	R3-Nextseq	2.20532109714879	0.47264266092119	93	75	0.00635715688431753	0.0638810786694759
s__Prevotellamassilia_sp900543155	Run	R2-Hiseq	1.39755980311633	0.502794820105433	93	70	0.00665251996893844	0.0660846354530308
s__Bacteroides_sp007097645	Category	PL	-0.406314285301601	0.146480459557498	93	93	0.00680852669042223	0.0671894081291667
s__Azonexus_sp009469585	Run	R2-Hiseq	0.84060689176529	0.304073402652866	93	75	0.00696083061545125	0.0682434374063848
s__Intestinimonas_timonensis	Category	PL	1.09218251472899	0.395260148762279	93	82	0.00701587497315442	0.0683364445437118
s__Robinsoniella_sp900539655	Category	PL	0.79183337541953	0.286849543186173	93	76	0.00706786590356946	0.0683987022926077
s__Dialister_sp900555245	Category	PL	-0.607221390464569	0.220305234840577	93	75	0.00715289597780705	0.0685314230929144
s__Parabacteroides_sp003480915	Run	R2-Hiseq	0.334413530963636	0.121429474166495	93	93	0.00717295561705837	0.0685314230929144
s__Prevotella_sp900765465	Run	R2-Hiseq	0.424217086160904	0.154461551891896	93	93	0.00729335814996043	0.0692407419300041
s__Fournierella_massiliensis	Run	R2-Hiseq	1.23863771665217	0.452334106075016	93	54	0.00748348954277306	0.0705989579506892
s__Bacteroides_sp900547205	Category	PL	-0.128071575921924	0.0469075106673501	93	93	0.00769114911111651	0.0718360904283189
s__Neobittarella_massiliensis	Run	R3-Nextseq	-2.55744825774035	0.565398002439498	93	77	0.00771521916446621	0.0718360904283189
s__Odoribacter_sp900544025	Category	PL	-0.383624255360757	0.140670121913037	93	89	0.00775829776625844	0.0718360904283189
s__Bacteroides_sp003865075	Run	R3-Nextseq	-0.485052646459575	0.110341843432186	93	93	0.00784648160829458	0.0722068859659011
s__Parabacteroides_chinchillae	Category	PL	-0.614302576447087	0.225771330870425	93	85	0.007894736271368	0.0722079537015366
s__Bacteroides_acidifaciens	Category	PL	-0.241329062763219	0.0888031555058433	93	93	0.00796817706679713	0.0724379733345194
s__Prevotella_sp002251365	Run	R2-Hiseq	0.888376147638456	0.328133925995101	93	75	0.00813108597708508	0.0734736684676362
s__CAG_56_sp004793585	Run	R2-Hiseq	1.12208531278155	0.414525187223393	93	55	0.00820411349693262	0.0736896421880176
s__Alistipes_finegoldii	Category	PL	-0.365159780288517	0.13515971677508	93	93	0.00832619071625447	0.074020598910959
s__Bacteroides_reticulotermitis	Category	PL	-0.141936575651094	0.0525473451436358	93	93	0.00833965414396805	0.074020598910959
s__Bacteroides_cutis	Category	PL	-0.162399947173802	0.0604636944333968	93	93	0.00869703308502977	0.0767385272208509
s__Roseburia_inulinivorans	Run	R2-Hiseq	1.13950154191922	0.425845515162716	93	81	0.00890550981329273	0.0781185071341467
s__Prevotella_disiens	Run	R3-Nextseq	0.717329708406727	0.191027981952735	93	84	0.00910426446499471	0.0793976552179771
s__Ornithobacterium_rhinotracheale_A	Run	R3-Nextseq	0.578330406370262	0.217636358083397	93	84	0.0093359321272009	0.0801929547527395
s__Prevotella_sp002933775	Run	R3-Nextseq	2.04480367662724	0.487159315228721	93	64	0.00932984789901425	0.0801929547527395
s__UBA9502_sp003611875	Run	R2-Hiseq	1.51916798712167	0.571295944831786	93	65	0.00935584472115294	0.0801929547527395
s__Prevotella_sp900553965	Category	PL	-0.80733643837041	0.305411348961683	93	68	0.00977139921643249	0.0832789705945951
s__Prevotella_dentasini	Run	R2-Hiseq	1.40691293403458	0.53347066161037	93	65	0.00986273287427668	0.0835824819853956
s__Agathobacter_sp900557055	Category	PL	-0.347194950339712	0.13162589842418	93	93	0.00992288532234937	0.0836198201321577
s__Acutalibacter_sp900755895	Category	PL	-0.462534798759515	0.175612572361729	93	91	0.0100310208888114	0.0840588342637828
s__Prevotella_sp000479005	Run	R3-Nextseq	1.35262783290532	0.354419671370891	93	60	0.010902669189252	0.0908555765770998
s__Alloprevotella_tannerae	Run	R2-Hiseq	-0.323233185189776	0.124598051003461	93	93	0.0111475585127997	0.0919484178661159
s__Dysosmobacter_sp001916835	Run	R2-Hiseq	1.3653339367928	0.526440280726757	93	84	0.0111564080344221	0.0919484178661159
s__CAG_279_sp900544305	Run	R2-Hiseq	0.470883519940882	0.182265757331522	93	93	0.0114348912229825	0.0937286165818238
s__Massilioclostridium_methylpentosum	Run	R2-Hiseq	1.11086367057958	0.431779154195878	93	78	0.0117768839436931	0.0954882481921059
s__Phocaeicola_sp900544675	Run	R2-Hiseq	0.279438523994429	0.108649975333478	93	93	0.0117716483174931	0.0954882481921059
s__Bacteroides_caccae	Run	R2-Hiseq	-0.288497226014194	0.112775520708649	93	93	0.0122875888057498	0.0983161053307577
s__Bacteroides_sp002307035	Category	PL	0.255519040286695	0.0999798895985994	93	93	0.0122940257311973	0.0983161053307577
s__DUMB01_sp012840085	Run	R3-Nextseq	1.35961740346922	0.359625157934335	93	79	0.012322285201455	0.0983161053307577
s__Phocaeicola_sp900066455	Run	R2-Hiseq	0.50066153345147	0.196584776654659	93	89	0.012602558487475	0.100020305456151
s__Dorea_formicigenerans	Run	R3-Nextseq	2.36768183807445	0.620233577786378	93	68	0.0129016478176374	0.10132184149977
s__UBA7173_sp002491305	Category	PL	-0.213877300267878	0.0841762249997606	93	93	0.0128752572667924	0.10132184149977
s__Bacteroides_sp002491635	Category	PL	0.171005645780492	0.0676998911882089	93	93	0.0133908069120978	0.102480665143606
s__Dysgonomonas_sp001261735	Run	R3-Nextseq	0.860865511893634	0.259702742217739	93	85	0.0132902678000317	0.102480665143606
s__F082_sp902802535	Run	R2-Hiseq	0.789028742995661	0.312364251871632	93	76	0.0133228155791358	0.102480665143606
s__Phocaeicola_massiliensis	Run	R3-Nextseq	-0.217172674901412	0.0558067823100215	93	93	0.0132023423699305	0.102480665143606
s__UBA9475_sp900549885	Run	R2-Hiseq	0.857460455609757	0.33935265374297	93	83	0.0132812743889883	0.102480665143606
s__Phocaeicola_paurosaccharolyticus	Run	R3-Nextseq	1.33668210443363	0.361371395183087	93	79	0.0135259983135379	0.102989834874654
s__Hydrogeniiclostridium_sp002160025	Run	R2-Hiseq	0.783884981202825	0.311777732095037	93	88	0.0137606615418592	0.10372357946125
s__RC9_sp009774765	Category	PL	-0.847163361549953	0.33669592404715	93	75	0.0137453533748338	0.10372357946125
s__GCA_900066755_sp902363085	Category	PL	0.747325871112923	0.297565225644344	93	91	0.0139189178600478	0.104391883950359
s__Enterocloster_citroniae	Category	PL	0.349232762139974	0.139175014689949	93	93	0.0139931661333257	0.104426612935267
s__Alistipes_sp002161445	Run	R2-Hiseq	0.869846135346205	0.347393104155947	93	71	0.0141814430518364	0.105067657183177
s__Butyrivibrio_A_sp900543865	Category	PL	0.60861908162201	0.243136093701706	93	84	0.0142191562721233	0.105067657183177
s__Eubacterium_I_sp900066595	Run	R2-Hiseq	1.03550963791313	0.414816860911536	93	71	0.014438950148617	0.106168751092772
s__Echinicola_strongylocentroti	Run	R2-Hiseq	1.04518009200497	0.419887873988839	93	63	0.0146887601259171	0.107478732628662
s__Blautia_sp900555025	Run	R3-Nextseq	2.76284832966191	0.736346713151337	93	57	0.0150093155429553	0.108240256319389
s__CAG_617_sp000431275	Run	R2-Hiseq	0.95389385703613	0.384136037451718	93	64	0.0149396500864879	0.108240256319389
s__Phocaeicola_sp900551645	Run	R2-Hiseq	-0.371332391276668	0.149681450907381	93	93	0.0149883362556495	0.108240256319389
s__Eubacterium_G_sp900556905	Run	R2-Hiseq	-0.236268626229618	0.0954431696098557	93	93	0.0152790304021825	0.109658112934324
s__Bacteroides_faecichinchillae	Category	PL	-0.162473906422464	0.0657019272050197	93	93	0.0153939719875024	0.109956942767874
s__Intestinimonas_massiliensis	Run	R2-Hiseq	1.00151427899885	0.405972651408391	93	86	0.0155997581525546	0.110898754639014
s__Eubacterium_F_sp900539115	Run	R2-Hiseq	0.831226044133284	0.337969911741135	93	80	0.0159315179581163	0.111601597992909
s__RC9_sp001915575	Run	R3-Nextseq	-0.549307172933817	0.150360455975133	93	93	0.0159751655030929	0.111601597992909
s__UBA1394_sp900554975	Run	R2-Hiseq	0.942320686178738	0.383555638036306	93	73	0.0159962290456503	0.111601597992909
s__UCG_010_sp003150115	Run	R2-Hiseq	1.33245586575867	0.541409266008728	93	62	0.0158238132455609	0.111601597992909
s__Alistipes_senegalensis	Category	PL	-0.326921560762633	0.133551692027886	93	93	0.0164259858497448	0.113741629556516
s__Hungatella_effluvii	Category	PL	1.02810673627456	0.420419472945249	93	76	0.0165304501622137	0.113741629556516
s__Tolumonas_sp008015085	Run	R3-Nextseq	-0.921240014399629	0.242186861125347	93	93	0.0164939909233469	0.113741629556516
